tc,call_volume,aht,service_level,art,positions,positions_quantile
2023-03-09 12:00:00+03:00,583,447.9931389365352,80,30,302,302
2023-03-09 12:15:00+03:00,573,451.4694589877836,80,30,299,299
2023-03-09 12:30:00+03:00,580,449.3724137931035,80,30,301,301
2023-03-09 12:45:00+03:00,556,440.0863309352518,80,30,283,283
2023-03-09 13:00:00+03:00,554,443.0595667870036,80,30,284,284
2023-03-09 13:15:00+03:00,560,445.6732142857143,80,30,289,289
2023-03-09 13:30:00+03:00,560,445.1017857142857,80,30,288,288
2023-03-09 13:45:00+03:00,559,444.221824686941,80,30,287,287
2023-03-09 14:00:00+03:00,555,438.3495495495495,80,30,281,281
2023-03-09 14:15:00+03:00,548,440.6824817518248,80,30,279,279
2023-03-09 14:30:00+03:00,548,441.0273722627737,80,30,280,280
2023-03-09 14:45:00+03:00,528,441.657196969697,80,30,270,270
2023-03-09 15:00:00+03:00,540,441.14814814814815,80,30,276,276
2023-03-09 15:15:00+03:00,515,446.1631067961165,80,30,266,266
2023-03-09 15:30:00+03:00,497,446.8953722334004,80,30,258,258
2023-03-09 15:45:00+03:00,472,444.6970338983051,80,30,244,244
2023-03-09 16:00:00+03:00,463,445.71274298056153,80,30,240,240
2023-03-09 16:15:00+03:00,437,439.7368421052632,80,30,224,224
2023-03-09 16:30:00+03:00,427,445.384074941452,80,30,222,222
2023-03-09 16:45:00+03:00,384,439.1692708333333,80,30,197,197
2023-03-09 17:00:00+03:00,367,442.09536784741147,80,30,190,190
2023-03-09 17:15:00+03:00,306,443.7679738562092,80,30,160,160
2023-03-09 17:30:00+03:00,267,452.4157303370786,80,30,143,143
2023-03-09 17:45:00+03:00,247,438.7327935222672,80,30,129,129
2023-03-09 18:00:00+03:00,221,434.262443438914,80,30,115,115
2023-03-09 18:15:00+03:00,180,419.7,80,30,92,92
2023-03-09 18:30:00+03:00,162,423.3703703703704,80,30,84,84
2023-03-09 18:45:00+03:00,139,419.5611510791367,80,30,72,72
2023-03-09 19:00:00+03:00,120,406.65,80,30,61,61
2023-03-09 19:15:00+03:00,95,406.6421052631579,80,30,49,49
2023-03-09 19:30:00+03:00,89,396.07865168539325,80,30,45,45
2023-03-09 19:45:00+03:00,88,415.0568181818182,80,30,47,47
2023-03-09 20:00:00+03:00,74,410.6216216216216,80,30,39,39
2023-03-09 20:15:00+03:00,64,407.4375,80,30,34,34
2023-03-09 20:30:00+03:00,55,419.4909090909091,80,30,31,31
2023-03-09 20:45:00+03:00,56,418.625,80,30,31,31
2023-03-09 21:00:00+03:00,45,436.2,80,30,27,27
2023-03-09 21:15:00+03:00,43,407.5813953488372,80,30,24,24
2023-03-09 21:30:00+03:00,38,410.89473684210526,80,30,22,22
2023-03-09 21:45:00+03:00,32,384.21875,80,30,18,18
2023-03-09 22:00:00+03:00,34,405.4705882352941,80,30,20,20
2023-03-09 22:15:00+03:00,30,394.9666666666666,80,30,17,17
2023-03-09 22:30:00+03:00,24,419.7083333333333,80,30,15,15
2023-03-09 22:45:00+03:00,17,391.5882352941176,80,30,11,11
2023-03-09 23:00:00+03:00,18,397.0,80,30,11,11
2023-03-09 23:15:00+03:00,16,385.125,80,30,10,10
2023-03-09 23:30:00+03:00,11,466.7272727272728,80,30,9,9
2023-03-09 23:45:00+03:00,12,413.1666666666667,80,30,9,9
2023-03-10 00:00:00+03:00,8,395.0,80,30,6,6
2023-03-10 00:15:00+03:00,6,355.0,80,30,5,5
2023-03-10 00:30:00+03:00,7,363.0,80,30,5,5
2023-03-10 00:45:00+03:00,6,420.0,80,30,5,5
2023-03-10 01:00:00+03:00,4,385.0,80,30,4,4
2023-03-10 01:15:00+03:00,4,368.0,80,30,4,4
2023-03-10 01:30:00+03:00,6,376.0,80,30,5,5
2023-03-10 01:45:00+03:00,9,386.0,80,30,7,7
2023-03-10 02:00:00+03:00,8,349.0,80,30,6,6
2023-03-10 02:15:00+03:00,8,340.0,80,30,6,6
2023-03-10 02:30:00+03:00,6,302.0,80,30,4,4
2023-03-10 02:45:00+03:00,10,329.0,80,30,6,6
2023-03-10 03:00:00+03:00,8,297.0,80,30,5,5
2023-03-10 03:15:00+03:00,11,302.0,80,30,6,6
2023-03-10 03:30:00+03:00,11,329.0,80,30,7,7
2023-03-10 03:45:00+03:00,12,358.0,80,30,8,8
2023-03-10 04:00:00+03:00,18,350.0,80,30,10,10
2023-03-10 04:15:00+03:00,17,360.0,80,30,10,10
2023-03-10 04:30:00+03:00,22,359.3181818181818,80,30,12,12
2023-03-10 04:45:00+03:00,17,364.7647058823529,80,30,10,10
2023-03-10 05:00:00+03:00,25,386.12,80,30,15,15
2023-03-10 05:15:00+03:00,29,370.5517241379311,80,30,16,16
2023-03-10 05:30:00+03:00,27,363.2962962962963,80,30,15,15
2023-03-10 05:45:00+03:00,31,360.35483870967744,80,30,16,16
2023-03-10 06:00:00+03:00,36,369.8611111111111,80,30,19,19
2023-03-10 06:15:00+03:00,37,367.1351351351352,80,30,19,19
2023-03-10 06:30:00+03:00,38,374.4736842105263,80,30,20,20
2023-03-10 06:45:00+03:00,41,382.4390243902439,80,30,22,22
2023-03-10 07:00:00+03:00,43,378.09302325581393,80,30,23,23
2023-03-10 07:15:00+03:00,48,378.9166666666667,80,30,25,25
2023-03-10 07:30:00+03:00,53,373.9245283018868,80,30,27,27
2023-03-10 07:45:00+03:00,58,382.5862068965517,80,30,30,30
2023-03-10 08:00:00+03:00,71,376.7464788732394,80,30,35,35
2023-03-10 08:15:00+03:00,76,382.8421052631579,80,30,38,38
2023-03-10 08:30:00+03:00,80,382.0,80,30,40,40
2023-03-10 08:45:00+03:00,84,384.57142857142856,80,30,42,42
2023-03-10 09:00:00+03:00,91,374.7362637362637,80,30,44,44
2023-03-10 09:15:00+03:00,100,375.13,80,30,48,48
2023-03-10 09:30:00+03:00,114,367.7894736842105,80,30,53,53
2023-03-10 09:45:00+03:00,123,370.0406504065041,80,30,57,57
2023-03-10 10:00:00+03:00,128,366.5390625,80,30,59,59
2023-03-10 10:15:00+03:00,134,368.6567164179105,80,30,61,61
2023-03-10 10:30:00+03:00,135,376.4814814814815,80,30,63,63
2023-03-10 10:45:00+03:00,137,380.95620437956205,80,30,65,65
2023-03-10 11:00:00+03:00,136,391.4117647058824,80,30,66,66
2023-03-10 11:15:00+03:00,138,387.5652173913044,80,30,66,66
2023-03-10 11:30:00+03:00,138,383.1739130434783,80,30,65,65
2023-03-10 11:45:00+03:00,135,385.77777777777777,80,30,65,65
2023-03-10 12:00:00+03:00,132,401.7121212121212,80,30,66,66
2023-03-10 12:15:00+03:00,129,386.82945736434107,80,30,62,62
2023-03-10 12:30:00+03:00,130,385.81538461538463,80,30,62,62
2023-03-10 12:45:00+03:00,122,386.05737704918033,80,30,59,59
2023-03-10 13:00:00+03:00,120,385.53333333333336,80,30,58,58
2023-03-10 13:15:00+03:00,118,394.03389830508473,80,30,58,58
2023-03-10 13:30:00+03:00,117,401.4786324786325,80,30,59,59
2023-03-10 13:45:00+03:00,106,404.688679245283,80,30,54,54
2023-03-10 14:00:00+03:00,105,408.4761904761905,80,30,54,54
2023-03-10 14:15:00+03:00,105,400.87619047619046,80,30,53,53
2023-03-10 14:30:00+03:00,96,384.6875,80,30,47,47
2023-03-10 14:45:00+03:00,96,388.0833333333333,80,30,47,47
2023-03-10 15:00:00+03:00,91,368.56043956043953,80,30,43,43
2023-03-10 15:15:00+03:00,92,380.0869565217391,80,30,45,45
2023-03-10 15:30:00+03:00,92,368.82608695652175,80,30,43,43
2023-03-10 15:45:00+03:00,89,382.6179775280899,80,30,44,44
2023-03-10 16:00:00+03:00,83,376.9518072289157,80,30,40,40
2023-03-10 16:15:00+03:00,81,388.5185185185185,80,30,41,41
2023-03-10 16:30:00+03:00,77,392.7922077922078,80,30,39,39
2023-03-10 16:45:00+03:00,76,382.8684210526316,80,30,38,38
2023-03-10 17:00:00+03:00,67,375.46268656716416,80,30,33,33
2023-03-10 17:15:00+03:00,62,376.64516129032256,80,30,31,31
2023-03-10 17:30:00+03:00,58,371.5172413793104,80,30,29,29
2023-03-10 17:45:00+03:00,56,378.4642857142857,80,30,29,29
2023-03-10 18:00:00+03:00,51,375.4313725490196,80,30,26,26
2023-03-10 18:15:00+03:00,55,386.7272727272728,80,30,29,29
2023-03-10 18:30:00+03:00,52,379.0769230769231,80,30,27,27
2023-03-10 18:45:00+03:00,44,372.9318181818182,80,30,23,23
2023-03-10 19:00:00+03:00,42,363.0,80,30,21,21
2023-03-10 19:15:00+03:00,35,366.7142857142857,80,30,18,18
2023-03-10 19:30:00+03:00,39,378.12820512820514,80,30,21,21
2023-03-10 19:45:00+03:00,33,388.7878787878788,80,30,18,18
2023-03-10 20:00:00+03:00,37,384.3243243243243,80,30,20,20
2023-03-10 20:15:00+03:00,29,392.3103448275862,80,30,17,17
2023-03-10 20:30:00+03:00,30,394.8,80,30,17,17
2023-03-10 20:45:00+03:00,26,390.7692307692308,80,30,15,15
2023-03-10 21:00:00+03:00,29,387.7931034482759,80,30,17,17
2023-03-10 21:15:00+03:00,23,377.1739130434783,80,30,13,13
2023-03-10 21:30:00+03:00,21,375.0,80,30,12,12
2023-03-10 21:45:00+03:00,17,360.1764705882353,80,30,10,10
2023-03-10 22:00:00+03:00,18,356.0,80,30,10,10
2023-03-10 22:15:00+03:00,16,338.9375,80,30,9,9
2023-03-10 22:30:00+03:00,15,355.0,80,30,9,9
2023-03-10 22:45:00+03:00,14,385.0,80,30,9,9
2023-03-10 23:00:00+03:00,10,418.0,80,30,8,8
2023-03-10 23:15:00+03:00,9,419.0,80,30,7,7
2023-03-10 23:30:00+03:00,9,456.0,80,30,7,7
2023-03-10 23:45:00+03:00,8,402.5,80,30,6,6
2023-03-11 00:00:00+03:00,7,408.0,80,30,6,6
2023-03-11 00:15:00+03:00,7,400.0,80,30,6,6
2023-03-11 00:30:00+03:00,5,419.0,80,30,5,5
2023-03-11 00:45:00+03:00,6,401.0,80,30,5,5
2023-03-11 01:00:00+03:00,4,391.0,80,30,4,4
2023-03-11 01:15:00+03:00,2,366.0,80,30,3,3
2023-03-11 01:30:00+03:00,6,323.0,80,30,4,4
2023-03-11 01:45:00+03:00,5,291.0,80,30,4,4
2023-03-11 02:00:00+03:00,5,276.0,80,30,4,4
2023-03-11 02:15:00+03:00,6,318.0,80,30,4,4
2023-03-11 02:30:00+03:00,6,308.0,80,30,4,4
2023-03-11 02:45:00+03:00,6,359.0,80,30,5,5
2023-03-11 03:00:00+03:00,6,287.0,80,30,4,4
2023-03-11 03:15:00+03:00,5,309.0,80,30,4,4
2023-03-11 03:30:00+03:00,6,265.0,80,30,4,4
2023-03-11 03:45:00+03:00,6,279.0,80,30,4,4
2023-03-11 04:00:00+03:00,7,279.0,80,30,4,4
2023-03-11 04:15:00+03:00,10,293.0,80,30,6,6
2023-03-11 04:30:00+03:00,11,292.0,80,30,6,6
2023-03-11 04:45:00+03:00,9,308.0,80,30,6,6
2023-03-11 05:00:00+03:00,15,323.0,80,30,8,8
2023-03-11 05:15:00+03:00,12,307.0,80,30,7,7
2023-03-11 05:30:00+03:00,14,321.0,80,30,8,8
2023-03-11 05:45:00+03:00,12,321.0,80,30,7,7
2023-03-11 06:00:00+03:00,15,333.0,80,30,9,9
2023-03-11 06:15:00+03:00,20,337.3,80,30,11,11
2023-03-11 06:30:00+03:00,20,346.45,80,30,11,11
2023-03-11 06:45:00+03:00,22,349.72727272727275,80,30,12,12
2023-03-11 07:00:00+03:00,25,340.84,80,30,13,13
2023-03-11 07:15:00+03:00,26,341.6923076923077,80,30,14,14
2023-03-11 07:30:00+03:00,32,341.0625,80,30,16,16
2023-03-11 07:45:00+03:00,32,353.25,80,30,17,17
2023-03-11 08:00:00+03:00,37,345.5135135135135,80,30,18,18
2023-03-11 08:15:00+03:00,36,367.1388888888889,80,30,19,19
2023-03-11 08:30:00+03:00,39,362.3589743589744,80,30,20,20
2023-03-11 08:45:00+03:00,43,377.9767441860465,80,30,23,23
2023-03-11 09:00:00+03:00,53,382.2264150943397,80,30,27,27
2023-03-11 09:15:00+03:00,56,373.9642857142857,80,30,28,28
2023-03-11 09:30:00+03:00,67,369.6268656716418,80,30,33,33
2023-03-11 09:45:00+03:00,61,365.0983606557377,80,30,30,30
2023-03-11 10:00:00+03:00,65,360.5846153846154,80,30,31,31
2023-03-11 10:15:00+03:00,72,366.77777777777777,80,30,35,35
2023-03-11 10:30:00+03:00,72,375.25,80,30,35,35
2023-03-11 10:45:00+03:00,80,370.6,80,30,38,38
2023-03-11 11:00:00+03:00,77,371.8441558441559,80,30,37,37
2023-03-11 11:15:00+03:00,79,373.873417721519,80,30,38,38
2023-03-11 11:30:00+03:00,83,373.9759036144578,80,30,40,40
2023-03-11 11:45:00+03:00,78,363.38461538461536,80,30,37,37
2023-03-11 12:00:00+03:00,78,375.0,80,30,38,38
2023-03-11 12:15:00+03:00,76,359.89473684210526,80,30,36,36
2023-03-11 12:30:00+03:00,76,355.94736842105266,80,30,35,35
2023-03-11 12:45:00+03:00,75,367.32,80,30,36,36
2023-03-11 13:00:00+03:00,73,361.8219178082192,80,30,35,35
2023-03-11 13:15:00+03:00,72,359.19444444444446,80,30,34,34
2023-03-11 13:30:00+03:00,70,362.4428571428571,80,30,33,33
2023-03-11 13:45:00+03:00,69,371.9420289855073,80,30,34,34
2023-03-11 14:00:00+03:00,68,348.47058823529414,80,30,31,31
2023-03-11 14:15:00+03:00,66,364.7272727272728,80,30,32,32
2023-03-11 14:30:00+03:00,67,353.05970149253733,80,30,31,31
2023-03-11 14:45:00+03:00,66,369.3939393939394,80,30,32,32
2023-03-11 15:00:00+03:00,64,379.5625,80,30,32,32
2023-03-11 15:15:00+03:00,64,392.9375,80,30,33,33
2023-03-11 15:30:00+03:00,58,371.3793103448276,80,30,29,29
2023-03-11 15:45:00+03:00,61,370.62295081967216,80,30,30,30
2023-03-11 16:00:00+03:00,56,346.85714285714283,80,30,26,26
2023-03-11 16:15:00+03:00,56,367.32142857142856,80,30,28,28
2023-03-11 16:30:00+03:00,57,346.43859649122805,80,30,27,27
2023-03-11 16:45:00+03:00,53,376.9245283018868,80,30,27,27
2023-03-11 17:00:00+03:00,55,360.9272727272728,80,30,27,27
2023-03-11 17:15:00+03:00,50,363.8,80,30,25,25
2023-03-11 17:30:00+03:00,50,347.44,80,30,24,24
2023-03-11 17:45:00+03:00,51,355.4117647058824,80,30,25,25
2023-03-11 18:00:00+03:00,46,365.2173913043478,80,30,23,23
2023-03-11 18:15:00+03:00,43,373.1162790697674,80,30,22,22
2023-03-11 18:30:00+03:00,43,381.5581395348837,80,30,23,23
2023-03-11 18:45:00+03:00,44,372.4772727272728,80,30,23,23
2023-03-11 19:00:00+03:00,37,369.1351351351352,80,30,19,19
2023-03-11 19:15:00+03:00,36,384.72222222222223,80,30,20,20
2023-03-11 19:30:00+03:00,35,382.4857142857143,80,30,19,19
2023-03-11 19:45:00+03:00,34,394.52941176470586,80,30,19,19
2023-03-11 20:00:00+03:00,33,353.969696969697,80,30,17,17
2023-03-11 20:15:00+03:00,28,378.2857142857143,80,30,16,16
2023-03-11 20:30:00+03:00,28,377.3928571428572,80,30,16,16
2023-03-11 20:45:00+03:00,29,397.5862068965517,80,30,17,17
2023-03-11 21:00:00+03:00,26,407.7307692307692,80,30,16,16
2023-03-11 21:15:00+03:00,24,451.4166666666667,80,30,16,16
2023-03-11 21:30:00+03:00,20,464.7,80,30,14,14
2023-03-11 21:45:00+03:00,23,435.5217391304348,80,30,15,15
2023-03-11 22:00:00+03:00,18,402.22222222222223,80,30,12,12
2023-03-11 22:15:00+03:00,16,378.0,80,30,10,10
2023-03-11 22:30:00+03:00,15,401.8,80,30,10,10
2023-03-11 22:45:00+03:00,12,369.0,80,30,8,8
2023-03-11 23:00:00+03:00,9,358.0,80,30,6,6
2023-03-11 23:15:00+03:00,10,355.0,80,30,7,7
2023-03-11 23:30:00+03:00,7,388.0,80,30,6,6
2023-03-11 23:45:00+03:00,7,358.0,80,30,5,5
2023-03-12 00:00:00+03:00,8,441.0,80,30,7,7
2023-03-12 00:15:00+03:00,5,418.0,80,30,5,5
2023-03-12 00:30:00+03:00,6,403.0,80,30,5,5
2023-03-12 00:45:00+03:00,9,424.0,80,30,7,7
2023-03-12 01:00:00+03:00,6,393.0,80,30,5,5
2023-03-12 01:15:00+03:00,10,403.0,80,30,7,7
2023-03-12 01:30:00+03:00,13,369.0,80,30,8,8
2023-03-12 01:45:00+03:00,11,377.0,80,30,7,7
2023-03-12 02:00:00+03:00,14,364.0,80,30,9,9
2023-03-12 02:15:00+03:00,18,353.0,80,30,10,10
2023-03-12 02:30:00+03:00,22,366.4090909090909,80,30,13,13
2023-03-12 02:45:00+03:00,27,399.8888888888889,80,30,16,16
2023-03-12 03:00:00+03:00,39,375.8205128205128,80,30,21,21
2023-03-12 03:15:00+03:00,33,379.1818181818182,80,30,18,18
2023-03-12 03:30:00+03:00,37,359.7027027027027,80,30,19,19
2023-03-12 03:45:00+03:00,45,372.5111111111111,80,30,23,23
2023-03-12 04:00:00+03:00,50,371.4,80,30,25,25
2023-03-12 04:15:00+03:00,56,403.125,80,30,30,30
2023-03-12 04:30:00+03:00,59,408.8135593220339,80,30,32,32
2023-03-12 04:45:00+03:00,65,390.4461538461538,80,30,34,34
2023-03-12 05:00:00+03:00,79,377.32911392405066,80,30,39,39
2023-03-12 05:15:00+03:00,102,386.2352941176471,80,30,50,50
2023-03-12 05:30:00+03:00,105,391.8095238095238,80,30,52,52
2023-03-12 05:45:00+03:00,121,407.9834710743802,80,30,62,62
2023-03-12 06:00:00+03:00,122,408.1147540983607,80,30,62,62
2023-03-12 06:15:00+03:00,134,420.86567164179104,80,30,70,70
2023-03-12 06:30:00+03:00,142,412.8521126760563,80,30,72,72
2023-03-12 06:45:00+03:00,161,418.0869565217391,80,30,82,82
2023-03-12 07:00:00+03:00,171,414.19883040935673,80,30,86,86
2023-03-12 07:15:00+03:00,189,414.04761904761904,80,30,95,95
2023-03-12 07:30:00+03:00,227,413.0969162995595,80,30,112,112
2023-03-12 07:45:00+03:00,249,421.65060240963857,80,30,125,125
2023-03-12 08:00:00+03:00,273,414.956043956044,80,30,135,135
2023-03-12 08:15:00+03:00,302,420.8576158940397,80,30,150,150
2023-03-12 08:30:00+03:00,345,422.9420289855073,80,30,172,172
2023-03-12 08:45:00+03:00,378,439.3597883597884,80,30,195,195
2023-03-12 09:00:00+03:00,433,445.45034642032334,80,30,225,225
2023-03-12 09:15:00+03:00,517,450.6499032882012,80,30,270,270
2023-03-12 09:30:00+03:00,584,452.1849315068493,80,30,305,305
2023-03-12 09:45:00+03:00,617,456.4910858995138,80,30,325,325
2023-03-12 10:00:00+03:00,641,456.0811232449298,80,30,337,337
2023-03-12 10:15:00+03:00,661,460.00151285930406,80,30,350,350
2023-03-12 10:30:00+03:00,670,454.11044776119405,80,30,350,350
2023-03-12 10:45:00+03:00,676,452.4186390532544,80,30,352,352
2023-03-12 11:00:00+03:00,689,450.22931785195937,80,30,357,357
2023-03-12 11:15:00+03:00,689,446.2830188679245,80,30,354,354
2023-03-12 11:30:00+03:00,679,447.7098674521355,80,30,350,350
2023-03-12 11:45:00+03:00,676,444.5192307692308,80,30,346,346
2023-03-12 12:00:00+03:00,675,452.46222222222224,80,30,351,351
2023-03-12 12:15:00+03:00,673,454.84249628528977,80,30,352,352
2023-03-12 12:30:00+03:00,676,453.34615384615387,80,30,352,352
2023-03-12 12:45:00+03:00,675,456.4162962962963,80,30,354,354
2023-03-12 13:00:00+03:00,659,449.2761760242792,80,30,341,341
2023-03-12 13:15:00+03:00,636,448.5377358490566,80,30,329,329
2023-03-12 13:30:00+03:00,632,443.7389240506329,80,30,323,323
2023-03-12 13:45:00+03:00,623,447.4269662921348,80,30,321,321
2023-03-12 14:00:00+03:00,620,449.9983870967742,80,30,322,322
2023-03-12 14:15:00+03:00,630,452.4349206349206,80,30,328,328
2023-03-12 14:30:00+03:00,642,447.3224299065421,80,30,331,331
2023-03-12 14:45:00+03:00,647,447.1854714064915,80,30,333,333
2023-03-12 15:00:00+03:00,632,447.9493670886076,80,30,326,326
2023-03-12 15:15:00+03:00,608,452.1036184210527,80,30,317,317
2023-03-12 15:30:00+03:00,593,452.04384485666105,80,30,309,309
2023-03-12 15:45:00+03:00,583,457.0154373927959,80,30,308,308
2023-03-12 16:00:00+03:00,551,450.8747731397459,80,30,287,287
2023-03-12 16:15:00+03:00,513,455.037037037037,80,30,270,270
2023-03-12 16:30:00+03:00,488,452.4610655737705,80,30,256,256
2023-03-12 16:45:00+03:00,454,460.5837004405286,80,30,243,243
2023-03-12 17:00:00+03:00,407,461.7936117936118,80,30,219,219
2023-03-12 17:15:00+03:00,376,465.38031914893617,80,30,205,205
2023-03-12 17:30:00+03:00,344,455.42151162790697,80,30,184,184
2023-03-12 17:45:00+03:00,307,453.0,80,30,164,164
2023-03-12 18:00:00+03:00,284,434.1654929577465,80,30,146,146
2023-03-12 18:15:00+03:00,227,434.9471365638767,80,30,118,118
2023-03-12 18:30:00+03:00,194,424.16494845360825,80,30,99,99
2023-03-12 18:45:00+03:00,173,430.0,80,30,90,90
2023-03-12 19:00:00+03:00,157,433.2165605095541,80,30,83,83
2023-03-12 19:15:00+03:00,129,428.7984496124031,80,30,68,68
2023-03-12 19:30:00+03:00,117,436.7264957264957,80,30,64,64
2023-03-12 19:45:00+03:00,107,432.7102803738318,80,30,58,58
2023-03-12 20:00:00+03:00,98,430.1020408163265,80,30,53,53
2023-03-12 20:15:00+03:00,88,427.04545454545456,80,30,48,48
2023-03-12 20:30:00+03:00,88,409.9090909090909,80,30,46,46
2023-03-12 20:45:00+03:00,81,423.6666666666667,80,30,44,44
2023-03-12 21:00:00+03:00,73,415.6027397260274,80,30,39,39
2023-03-12 21:15:00+03:00,56,432.9107142857143,80,30,32,32
2023-03-12 21:30:00+03:00,59,435.271186440678,80,30,34,34
2023-03-12 21:45:00+03:00,52,449.38461538461536,80,30,31,31
2023-03-12 22:00:00+03:00,49,429.3265306122449,80,30,28,28
2023-03-12 22:15:00+03:00,37,427.8378378378378,80,30,22,22
2023-03-12 22:30:00+03:00,32,441.9375,80,30,20,20
2023-03-12 22:45:00+03:00,32,434.09375,80,30,20,20
2023-03-12 23:00:00+03:00,25,457.8,80,30,17,17
2023-03-12 23:15:00+03:00,24,460.9166666666667,80,30,16,16
2023-03-12 23:30:00+03:00,20,514.55,80,30,15,15
2023-03-12 23:45:00+03:00,16,494.75,80,30,12,12
2023-03-13 00:00:00+03:00,15,475.53333333333336,80,30,11,11
2023-03-13 00:15:00+03:00,9,481.0,80,30,8,8
2023-03-13 00:30:00+03:00,13,445.0,80,30,10,10
2023-03-13 00:45:00+03:00,12,410.0,80,30,9,9
2023-03-13 01:00:00+03:00,10,394.0,80,30,7,7
2023-03-13 01:15:00+03:00,12,361.0,80,30,8,8
2023-03-13 01:30:00+03:00,12,396.0,80,30,8,8
2023-03-13 01:45:00+03:00,14,401.0,80,30,9,9
2023-03-13 02:00:00+03:00,18,395.6666666666667,80,30,11,11
2023-03-13 02:15:00+03:00,24,392.5,80,30,14,14
2023-03-13 02:30:00+03:00,26,385.34615384615387,80,30,15,15
2023-03-13 02:45:00+03:00,28,404.4642857142857,80,30,17,17
2023-03-13 03:00:00+03:00,32,374.625,80,30,17,17
2023-03-13 03:15:00+03:00,38,397.7368421052632,80,30,21,21
2023-03-13 03:30:00+03:00,43,403.6744186046512,80,30,24,24
2023-03-13 03:45:00+03:00,46,455.0869565217391,80,30,28,28
2023-03-13 04:00:00+03:00,54,388.77777777777777,80,30,28,28
2023-03-13 04:15:00+03:00,57,402.1578947368421,80,30,31,31
2023-03-13 04:30:00+03:00,62,388.258064516129,80,30,32,32
2023-03-13 04:45:00+03:00,65,401.4461538461538,80,30,34,34
2023-03-13 05:00:00+03:00,76,401.7894736842105,80,30,40,40
2023-03-13 05:15:00+03:00,91,411.043956043956,80,30,48,48
2023-03-13 05:30:00+03:00,105,410.7142857142857,80,30,54,54
2023-03-13 05:45:00+03:00,108,419.1388888888889,80,30,57,57
2023-03-13 06:00:00+03:00,123,412.3252032520325,80,30,63,63
2023-03-13 06:15:00+03:00,130,428.89230769230767,80,30,69,69
2023-03-13 06:30:00+03:00,154,421.8441558441559,80,30,80,80
2023-03-13 06:45:00+03:00,156,419.9102564102564,80,30,80,80
2023-03-13 07:00:00+03:00,191,416.4973821989529,80,30,96,96
2023-03-13 07:15:00+03:00,200,418.54,80,30,101,101
2023-03-13 07:30:00+03:00,232,419.0862068965517,80,30,116,116
2023-03-13 07:45:00+03:00,251,431.0557768924303,80,30,129,129
2023-03-13 08:00:00+03:00,286,431.4020979020979,80,30,146,146
2023-03-13 08:15:00+03:00,316,438.75949367088606,80,30,164,164
2023-03-13 08:30:00+03:00,366,443.1967213114754,80,30,190,190
2023-03-13 08:45:00+03:00,409,451.6674816625917,80,30,216,216
2023-03-13 09:00:00+03:00,475,447.1831578947368,80,30,247,247
2023-03-13 09:15:00+03:00,532,453.9812030075188,80,30,280,280
2023-03-13 09:30:00+03:00,626,459.8083067092652,80,30,332,332
2023-03-13 09:45:00+03:00,654,460.49847094801225,80,30,347,347
2023-03-13 10:00:00+03:00,673,463.16493313521545,80,30,358,358
2023-03-13 10:15:00+03:00,695,461.5870503597122,80,30,369,369
2023-03-13 10:30:00+03:00,701,464.75606276747504,80,30,374,374
2023-03-13 10:45:00+03:00,690,464.4550724637681,80,30,368,368
2023-03-13 11:00:00+03:00,678,468.11356932153393,80,30,365,365
2023-03-13 11:15:00+03:00,686,463.67638483965015,80,30,366,366
2023-03-13 11:30:00+03:00,678,461.3495575221239,80,30,360,360
2023-03-13 11:45:00+03:00,650,458.2676923076923,80,30,343,343
2023-03-13 12:00:00+03:00,638,456.8260188087774,80,30,336,336
2023-03-13 12:15:00+03:00,625,460.5152,80,30,332,332
2023-03-13 12:30:00+03:00,627,456.3317384370016,80,30,330,330
2023-03-13 12:45:00+03:00,615,458.3853658536585,80,30,325,325
2023-03-13 13:00:00+03:00,604,456.9155629139073,80,30,318,318
2023-03-13 13:15:00+03:00,592,459.0777027027027,80,30,314,314
2023-03-13 13:30:00+03:00,598,452.3578595317726,80,30,312,312
2023-03-13 13:45:00+03:00,593,451.7065767284992,80,30,309,309
2023-03-13 14:00:00+03:00,601,451.9217970049917,80,30,313,313
2023-03-13 14:15:00+03:00,589,454.00679117147706,80,30,309,309
2023-03-13 14:30:00+03:00,573,459.3368237347295,80,30,304,304
2023-03-13 14:45:00+03:00,568,458.0158450704225,80,30,301,301
2023-03-13 15:00:00+03:00,549,461.8761384335155,80,30,293,293
2023-03-13 15:15:00+03:00,541,459.7874306839186,80,30,288,288
2023-03-13 15:30:00+03:00,527,460.5142314990512,80,30,281,281
2023-03-13 15:45:00+03:00,511,457.50489236790605,80,30,271,271
2023-03-13 16:00:00+03:00,478,457.5397489539749,80,30,254,254
2023-03-13 16:15:00+03:00,455,455.5472527472528,80,30,241,241
2023-03-13 16:30:00+03:00,447,467.4362416107383,80,30,243,243
2023-03-13 16:45:00+03:00,407,464.970515970516,80,30,221,221
2023-03-13 17:00:00+03:00,382,466.4633507853403,80,30,208,208
2023-03-13 17:15:00+03:00,342,459.49122807017545,80,30,185,185
2023-03-13 17:30:00+03:00,306,454.72222222222223,80,30,164,164
2023-03-13 17:45:00+03:00,278,453.4280575539568,80,30,149,149
2023-03-13 18:00:00+03:00,241,445.9377593360996,80,30,128,128
2023-03-13 18:15:00+03:00,194,452.9690721649485,80,30,106,106
2023-03-13 18:30:00+03:00,180,428.05555555555554,80,30,93,93
2023-03-13 18:45:00+03:00,150,433.3466666666667,80,30,80,80
